,gender,int_or_dom,grad_year,fin_aid,c1_field,testing,legacy,ever_checked_out,calls_vga,last_had_sex,us_mil_action,asian,amind_alask,black,nathaw_pacisl,nw_hisp,white,pna_race,grad_year_lumped,wants_masks_in_class,wants_masks_in_student_space,wants_mand_testing,wants_none_of_above,unsure_covid_restrictions,pna_covid_restrictions,used_alcohol,used_cocaine,used_inhalants,used_lsd,used_marijuana,used_mdma,used_nicotine,used_shrooms,used_none_of_above,used_unsure,pna_drugs
134,Male,Domestic,2024.0,Grants covering all costs,LS,No,No,Yes,Other,Less than one week ago,Unsure,0,0,0,0,1,0,0,2024.0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0
135,Female,International,2025.0,None,SS,Yes,Unsure,Yes,Greg,I’ve never had sex,Oppose,1,0,0,0,0,0,0,2025.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
136,Female,Domestic,2022.0,Grants covering some costs,SS,No,No,No,New Dorm,Less than six months ago,Unsure,0,0,1,0,0,0,0,2022.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
137,Male,Domestic,2024.0,Grants covering some costs,SS,No,No,No,Greg,Less than one week ago,Oppose,1,0,0,0,0,1,0,2024.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
138,Female,International,2025.0,Grants covering some costs,PS,Unsure,No,No,Greg,I’ve never had sex,Oppose,0,0,1,0,0,0,0,2025.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
139,Male,Domestic,2025.0,Grants covering some costs,PS,No,No,No,Greg,Less than one week ago,Favor,0,0,0,0,0,1,0,2025.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
140,Male,Domestic,2025.0,None,SS,Unsure,Yes,No,Unsure,Less than one week ago,Unsure,0,0,0,0,0,1,0,2025.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
141,Female,Domestic,2024.0,None,LS,No,No,No,Greg,Less than one month ago,Oppose,0,0,1,0,0,1,0,2024.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
142,Male,International,2023.0,Grants covering some costs,SS,Unsure,No,Yes,New Dorm,Less than one month ago,Oppose,0,0,0,0,1,0,0,2023.0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
143,Female,Domestic,2024.0,None,LS,Yes,Unsure,No,Greg,Less than one week ago,Favor,0,0,0,0,0,1,0,2024.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
144,Male,Domestic,2023.0,None,LS,No,No,Yes,New Dorm,Less than one week ago,Oppose,0,0,0,0,0,1,0,2023.0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0
145,Female,Domestic,2022.0,Grants covering some costs,LS,No,No,Yes,New Dorm,Prefer not to answer,Favor,1,0,0,0,0,0,0,2022.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
146,Female,Domestic,2024.0,None,LS,Unsure,No,Yes,Greg,Less than six months ago,Oppose,0,0,0,0,0,1,0,2024.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
147,Female,Domestic,2024.0,None,LS,No,No,Yes,Greg,Less than one month ago,Unsure,0,0,0,0,0,1,0,2024.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
148,Female,Domestic,2023.0,None,SS,No,No,Yes,New Dorm,I’ve never had sex,Oppose,1,0,0,0,0,0,0,2023.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
149,Female,Domestic,2024.0,Grants covering some costs,LS,No,No,Yes,Greg,I’ve never had sex,Unsure,1,0,0,0,0,0,0,2024.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
150,Male,International,2025.0,Grants covering some costs,PS,Unsure,No,No,Greg,Less than one month ago,Oppose,0,0,0,0,0,1,0,2025.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
151,Female,Domestic,2023.0,None,LS,Yes,No,Yes,Greg,I’ve never had sex,Oppose,1,0,0,0,0,0,0,2023.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
152,Male,Domestic,2023.0,None,PS,No,No,Yes,New Dorm,Less than one week ago,Unsure,1,0,0,0,0,0,0,2023.0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
153,Male,Domestic,2023.0,None,PS,Yes,No,No,Unsure,Less than one month ago,Favor,0,0,0,0,0,1,0,2023.0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0
154,Female,Domestic,2025.0,None,SS,Unsure,Unsure,No,Unsure,Less than one month ago,Favor,0,0,0,0,0,1,0,2025.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
155,Female,Domestic,2025.0,Grants covering some costs,LS,Unsure,Unsure,Yes,New Dorm,Less than six months ago,Unsure,0,0,0,0,0,1,0,2025.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
156,Male,Domestic,2024.0,Grants covering some costs,SS,No,No,No,Greg,Less than one month ago,Unsure,0,0,0,0,0,1,0,2024.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
157,Female,Domestic,2024.0,None,AH,No,No,No,Greg,Less than one month ago,Unsure,1,0,0,0,0,1,0,2024.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
158,Female,Domestic,2025.0,Unsure,PS,No,No,No,Greg,I’ve never had sex,Unsure,0,0,1,0,0,0,0,2025.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
159,Female,Domestic,2025.0,Grants covering some costs,SS,No,No,No,New Dorm,Prefer not to answer,Oppose,1,0,0,0,0,0,0,2025.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,Male,Domestic,2024.0,Grants covering some costs,SS,No,No,Yes,Greg,Less than one week ago,Oppose,1,0,0,0,1,0,0,2024.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
161,Male,Domestic,2025.0,Grants covering some costs,PS,No,No,No,Greg,Less than six months ago,Favor,0,0,0,0,0,1,0,2025.0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0
162,Female,Prefer not to answer,2025.0,Grants covering all costs,SS,No,No,No,Greg,Prefer not to answer,Unsure,0,0,1,0,0,0,0,2025.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
163,Non-binary,Domestic,2023.0,None,U,No,No,Yes,New Dorm,Less than one week ago,Unsure,0,0,0,0,0,1,0,2023.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
164,Female,Domestic,2022.0,Grants covering some costs,SS,No,No,Yes,Unsure,Less than one week ago,Oppose,0,0,1,0,0,1,0,2022.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
165,Female,Domestic,2024.0,Grants covering some costs,LS,No,No,No,Greg,Less than one week ago,Unsure,1,0,0,0,0,0,0,2024.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
166,Female,Unsure,2024.0,Grants covering all costs,PS,No,No,Yes,Greg,Prefer not to answer,Favor,0,1,0,0,0,1,0,2024.0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
167,Female,International,2025.0,None,LS,Yes,No,No,Unsure,Less than one month ago,Oppose,0,0,0,0,0,1,0,2025.0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
168,Female,Domestic,2025.0,Grants covering some costs,SS,No,No,Yes,Greg,I’ve never had sex,Favor,1,0,0,0,0,0,0,2025.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
169,Male,Domestic,2025.0,None,SS,Yes,Yes,No,Unsure,Prefer not to answer,Favor,1,0,0,0,0,0,0,2025.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
170,Female,Domestic,2025.0,None,SS,Yes,No,No,New Dorm,Less than one week ago,Favor,0,0,0,0,0,1,0,2025.0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
171,Female,Domestic,2025.0,None,SS,No,No,No,Unsure,Unsure,Unsure,0,0,0,0,0,1,0,2025.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
172,Female,Domestic,2024.0,Grants covering some costs,LS,No,No,No,Greg,Less than six months ago,Oppose,0,0,1,0,0,0,0,2024.0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
173,Non-binary,International,2025.0,None,SS,No,No,No,New Dorm,Less than six months ago,Oppose,1,0,0,0,0,0,0,2025.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
174,Male,Domestic,2025.0,Grants covering some costs,LS,No,No,No,Unsure,Less than six months ago,Oppose,0,0,0,0,0,1,0,2025.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
175,Female,Domestic,2025.0,Grants covering some costs,LS,No,No,No,Unsure,I’ve never had sex,Unsure,0,0,1,0,0,0,0,2025.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
176,Male,Domestic,2023.5,None,PS,No,No,No,New Dorm,Less than one month ago,Unsure,0,0,0,0,0,1,0,2023.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
177,Female,Domestic,2024.0,None,PS,Unsure,No,No,Other,Less than one month ago,Unsure,0,0,0,0,0,1,0,2024.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
178,Female,Domestic,2024.0,Grants covering some costs,PS,Unsure,No,No,New Dorm,More than six months ago,Oppose,1,0,0,0,0,0,0,2024.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
179,Male,Domestic,2024.0,Grants covering some costs,SS,No,No,Yes,Greg,I’ve never had sex,Oppose,0,0,1,0,0,0,0,2024.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
180,Female,Domestic,2024.0,None,LS,No,No,No,Greg,More than six months ago,Unsure,0,0,1,0,0,1,0,2024.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
181,Male,Domestic,2022.5,None,PS,Unsure,Unsure,No,New Dorm,Less than one week ago,Favor,1,0,0,0,0,0,0,2022.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
182,Male,Domestic,2024.0,None,LS,Yes,Yes,No,New Dorm,Less than six months ago,Unsure,0,0,0,0,0,1,0,2024.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
183,Female,Domestic,2022.0,None,LS,Unsure,Unsure,No,New Dorm,Less than one month ago,Unsure,1,0,0,0,0,0,0,2022.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
184,Female,Domestic,2024.0,None,SS,No,No,No,Greg,I’ve never had sex,Unsure,0,0,1,0,0,0,0,2024.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
185,Female,Domestic,2024.0,Grants covering some costs,LS,No,No,No,Greg,Less than one week ago,Oppose,0,0,0,0,0,0,0,2024.0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
186,Male,Domestic,2023.0,None,LS,No,Unsure,No,Unsure,Prefer not to answer,Unsure,0,0,0,0,0,1,0,2023.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
187,Male,Domestic,2022.0,Grants covering all costs,SS,Unsure,No,Yes,New Dorm,Less than six months ago,Unsure,0,0,0,0,0,1,0,2022.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
188,Male,Domestic,2025.0,Grants covering some costs,PS,No,No,Yes,Greg,I’ve never had sex,Oppose,0,0,0,0,0,1,0,2025.0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
189,Female,Domestic,2022.5,None,AH,Yes,No,Yes,New Dorm,I’ve never had sex,Unsure,0,0,0,0,0,1,0,2022.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
190,Female,Domestic,2024.0,None,LS,No,No,No,Greg,Less than six months ago,Unsure,0,0,0,0,0,1,0,2024.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
191,Female,Domestic,2024.0,Grants covering some costs,AH,No,No,No,Greg,Less than one week ago,Unsure,1,0,0,0,0,1,0,2024.0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
192,Male,Domestic,2024.0,None,LS,No,No,Yes,Greg,I’ve never had sex,Unsure,0,0,0,0,0,1,0,2024.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
193,Female,Domestic,2025.0,None,AH,Yes,Yes,No,Unsure,Less than one month ago,Unsure,0,0,0,0,0,1,0,2025.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
194,Male,Domestic,2022.0,None,PS,Yes,Unsure,No,New Dorm,Less than one week ago,Oppose,1,0,0,0,0,0,0,2022.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
195,Male,Domestic,2024.0,Grants covering some costs,PS,No,No,No,Greg,I’ve never had sex,Oppose,1,0,0,0,0,0,0,2024.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
196,Male,Domestic,2023.0,None,PS,Unsure,Unsure,No,Other,Less than one week ago,Unsure,0,0,0,0,1,1,0,2023.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
197,Female,International,2025.0,None,AH,Yes,No,Yes,Unsure,I’ve never had sex,Oppose,1,0,0,0,0,0,0,2025.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
198,Male,Domestic,2024.0,None,LS,Yes,Yes,Yes,Greg,Less than one week ago,Favor,0,0,0,0,0,1,0,2024.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
199,Female,Domestic,2024.0,Grants covering some costs,LS,Unsure,No,Yes,Greg,Less than six months ago,Unsure,0,0,0,0,0,1,0,2024.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
200,Male,International,2024.0,None,PS,Yes,No,No,Other,Less than six months ago,Oppose,0,0,0,0,0,1,0,2024.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
201,Male,Domestic,2023.0,Grants covering some costs,PS,Unsure,Unsure,No,New Dorm,Less than one week ago,Unsure,1,0,0,0,0,0,0,2023.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
202,Male,Domestic,2024.0,None,LS,Unsure,Unsure,Yes,Greg,I’ve never had sex,Unsure,1,0,0,0,0,0,0,2024.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
203,Non-binary,Domestic,2024.0,Grants covering some costs,SS,Unsure,No,No,Greg,Less than six months ago,Unsure,1,0,0,0,0,0,0,2024.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
204,Female,Domestic,2024.0,None,LS,No,No,No,Greg,I’ve never had sex,Favor,0,0,0,0,0,1,0,2024.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
205,Male,Domestic,2024.0,None,LS,Unsure,No,No,Greg,Less than one week ago,Unsure,1,0,0,0,0,0,0,2024.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
206,Male,Domestic,2022.0,Grants covering some costs,PS,Unsure,Unsure,Yes,New Dorm,Less than one week ago,Favor,1,0,0,0,0,0,0,2022.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
207,Female,Domestic,2022.0,None,AH,No,No,Yes,New Dorm,Less than one week ago,Unsure,0,0,0,0,0,1,0,2022.0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
208,Male,Domestic,2025.0,Grants covering some costs,PS,Yes,No,No,New Dorm,Prefer not to answer,Favor,1,0,0,0,0,0,0,2025.0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
209,Male,Domestic,2023.0,None,SS,No,No,Yes,New Dorm,I’ve never had sex,Oppose,0,0,1,0,1,1,0,2023.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
210,Female,Domestic,2024.0,Grants covering some costs,AH,Yes,No,No,Greg,Less than one month ago,Unsure,0,0,0,0,0,1,0,2024.0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0
211,Male,Domestic,2024.0,None,PS,Unsure,No,No,Greg,Less than one week ago,Oppose,0,0,0,0,0,1,0,2024.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
212,Female,Domestic,2025.0,Grants covering some costs,SS,Yes,No,No,Greg,Less than one week ago,Oppose,0,0,0,0,0,1,0,2025.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
213,Female,Domestic,2025.0,Grants covering some costs,SS,No,No,Yes,New Dorm,Less than one week ago,Favor,0,0,0,0,1,0,0,2025.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
214,Male,International,2024.0,Grants covering some costs,PS,No,No,Yes,Greg,I’ve never had sex,Oppose,1,0,0,0,0,0,0,2024.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
215,Male,Domestic,2024.0,Prefer not to answer,PS,Yes,No,Yes,Greg,Prefer not to answer,Prefer not to answer,1,0,0,0,0,0,0,2024.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
216,Female,Domestic,2024.0,Grants covering all costs,SS,No,No,No,Greg,Less than six months ago,Oppose,0,0,0,0,1,0,0,2024.0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
217,Female,Domestic,2024.0,Grants covering some costs,LS,No,No,No,Greg,I’ve never had sex,Unsure,0,0,0,0,1,0,0,2024.0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
218,Male,Domestic,2022.0,None,AH,No,No,Yes,New Dorm,Prefer not to answer,Favor,0,0,0,0,0,1,0,2022.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
219,Female,Domestic,2025.0,Grants covering some costs,SS,Unsure,Yes,No,Greg,Less than six months ago,Unsure,0,0,0,0,0,1,0,2025.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
220,Female,International,2024.0,None,SS,Unsure,No,No,New Dorm,I’ve never had sex,Oppose,1,0,0,0,0,0,0,2024.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
221,Male,Domestic,2024.0,Grants covering some costs,SS,No,Unsure,No,Greg,Less than one week ago,Oppose,0,0,0,0,0,1,0,2024.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
222,Male,Domestic,2024.0,None,PS,Yes,Unsure,No,Greg,Less than one week ago,Unsure,0,0,0,0,0,1,0,2024.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
223,Female,Domestic,2023.0,Grants covering some costs,AH,No,No,Yes,New Dorm,Less than one week ago,Oppose,0,0,0,0,0,1,0,2023.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
224,Male,Domestic,2025.0,None,PS,Yes,Yes,No,Unsure,More than six months ago,Favor,1,0,0,0,0,1,0,2025.0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
225,Male,Domestic,2024.0,None,AH,Unsure,Yes,No,Other,Less than one month ago,Unsure,0,0,0,0,0,1,0,2024.0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
226,Male,Domestic,2023.0,None,PS,Yes,No,Yes,Greg,More than six months ago,Oppose,1,0,0,0,0,0,0,2023.0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
227,Female,Domestic,2025.0,Grants covering some costs,AH,No,No,Yes,Greg,Prefer not to answer,Favor,0,0,0,0,0,1,0,2025.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
228,Male,Domestic,2025.0,None,PS,Yes,Yes,No,New Dorm,Less than six months ago,Favor,0,0,0,0,0,1,0,2025.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
229,Female,International,2023.0,None,AH,No,No,Yes,New Dorm,Less than one week ago,Unsure,1,0,0,0,0,0,0,2023.0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0
230,Male,Domestic,2024.0,None,SS,Yes,Yes,No,Greg,More than six months ago,Oppose,0,0,0,0,0,0,1,2024.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
231,Female,Domestic,2022.0,Grants covering all costs,SS,No,Yes,No,New Dorm,I’ve never had sex,Favor,0,0,0,0,0,0,0,2022.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
232,Female,Domestic,2023.0,Grants covering some costs,AH,No,No,Yes,New Dorm,Less than one week ago,Unsure,0,0,0,0,0,1,0,2023.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
233,Male,International,2023.0,None,LS,No,No,Yes,New Dorm,Less than one week ago,Oppose,1,0,0,0,0,0,0,2023.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
234,Female,International,2023.0,Grants covering some costs,SS,No,No,Yes,New Dorm,Less than six months ago,Unsure,0,0,0,0,0,1,0,2023.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
235,Female,International,2022.5,None,SS,Yes,No,Yes,New Dorm,Less than one month ago,Unsure,0,0,0,0,0,1,0,2022.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
236,Male,Domestic,2022.0,Grants covering some costs,LS,No,No,No,New Dorm,Less than one week ago,Favor,0,0,0,0,0,1,0,2022.0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
237,Male,Domestic,2022.5,None,PS,No,No,Yes,New Dorm,Less than one month ago,Oppose,0,0,0,0,0,1,0,2022.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
238,Female,Domestic,2022.0,Grants covering some costs,SS,No,No,Yes,New Dorm,Less than one month ago,Oppose,0,0,0,0,0,1,0,2022.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
239,Male,Domestic,2024.0,None,SS,Unsure,No,Yes,Greg,Less than one week ago,Unsure,1,0,0,0,0,0,0,2024.0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0
240,Female,Domestic,2022.0,Grants covering all costs,AH,Yes,Unsure,Yes,New Dorm,I’ve never had sex,Unsure,1,0,0,0,0,0,0,2022.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
241,Female,Domestic,2024.0,Grants covering all costs,LS,No,No,No,Greg,Less than one week ago,Favor,0,0,0,0,0,1,0,2024.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
242,Male,Domestic,2024.0,Grants covering all costs,SS,Unsure,Unsure,No,Greg,Less than six months ago,Unsure,0,0,1,0,0,0,0,2024.0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
243,Female,Domestic,2025.0,None,AH,No,No,No,Other,Less than one week ago,Unsure,0,0,0,0,0,1,0,2025.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
244,Female,Domestic,2023.0,Grants covering all costs,SS,No,No,Yes,New Dorm,Less than six months ago,Unsure,0,0,1,0,0,1,0,2023.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
245,Male,Unsure,2023.0,Grants covering some costs,PS,Unsure,No,Yes,New Dorm,Less than one week ago,Oppose,0,0,0,0,0,1,0,2023.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
246,Male,Domestic,2024.0,Grants covering some costs,SS,No,No,No,Greg,Less than one week ago,Oppose,0,0,1,0,0,0,0,2024.0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
247,Male,Domestic,2024.0,None,LS,Yes,No,No,Greg,Unsure,Oppose,0,0,0,0,0,1,0,2024.0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0
248,Female,Domestic,2024.0,None,PS,Yes,No,No,Greg,Less than one week ago,Unsure,0,0,0,0,0,1,0,2024.0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
249,Female,Domestic,2024.0,None,SS,No,No,Yes,Greg,Less than one week ago,Unsure,0,0,0,0,0,1,0,2024.0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
250,Male,Domestic,2025.0,None,AH,No,No,Yes,Prefer not to answer,I’ve never had sex,Unsure,0,0,1,0,0,0,0,2025.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
251,Male,Domestic,2025.0,Grants covering some costs,PS,No,Yes,No,Unsure,I’ve never had sex,Oppose,0,0,0,0,0,1,0,2025.0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
252,Male,Domestic,2025.0,None,SS,Yes,No,Yes,Greg,Less than six months ago,Oppose,0,0,0,0,0,1,0,2025.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
253,Female,Domestic,2025.0,None,LS,Unsure,Yes,No,Greg,Less than one week ago,Unsure,1,0,0,0,0,1,0,2025.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
254,Female,Domestic,2025.0,None,LS,No,No,No,Greg,Less than one week ago,Unsure,0,0,0,0,0,1,0,2025.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
255,Male,Domestic,2025.0,None,U,Unsure,Unsure,No,Greg,I’ve never had sex,Favor,0,0,0,0,0,1,0,2025.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
256,Male,Domestic,2024.0,Grants covering some costs,SS,No,No,Yes,New Dorm,Less than six months ago,Unsure,0,0,0,0,0,1,0,2024.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
257,Male,Domestic,2024.0,Grants covering some costs,AH,No,No,No,Greg,Less than six months ago,Oppose,0,0,1,0,0,0,0,2024.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
258,Male,Domestic,2023.0,Grants covering some costs,SS,No,No,No,New Dorm,Less than one month ago,Oppose,0,0,0,0,0,1,0,2023.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
259,Female,Domestic,2022.0,None,SS,Yes,Yes,Yes,New Dorm,Less than one month ago,Oppose,0,0,0,0,0,1,0,2022.0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
260,Male,Domestic,2025.0,Grants covering some costs,PS,No,Yes,Yes,Greg,Less than one month ago,Unsure,0,0,0,0,0,1,0,2025.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
261,Female,Domestic,2025.0,None,LS,No,No,Yes,New Dorm,Less than one week ago,Unsure,0,0,1,0,0,1,0,2025.0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
262,Male,Domestic,2023.0,Grants covering some costs,LS,No,Unsure,No,New Dorm,More than six months ago,Unsure,1,0,0,0,0,0,0,2023.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
263,Male,Domestic,2022.0,None,AH,Unsure,No,No,New Dorm,Less than one month ago,Unsure,1,0,0,0,0,0,0,2022.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
264,Male,International,2025.0,Grants covering all costs,PS,No,No,Yes,Greg,Less than one week ago,Favor,0,0,0,0,0,1,0,2025.0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
265,Female,Domestic,2025.0,None,U,No,No,No,Unsure,I’ve never had sex,Oppose,0,0,0,0,0,1,0,2025.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
266,Female,Domestic,2022.0,None,LS,Unsure,No,No,New Dorm,Less than one week ago,Unsure,0,0,0,0,0,1,0,2022.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
267,Male,Domestic,2022.0,Grants covering some costs,PS,Yes,No,Yes,New Dorm,Less than six months ago,Favor,0,0,0,0,0,1,0,2022.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
